x	y	Label	Cluster	Mean_Similarity	Max_Similarity	Min_Similarity	Label_ID
0.6090357	-4.1542015	Vita (Passio) XLII martyrum Amoriensium (7 March)	3	0.005541966198599236	1.0000000000000002	0.0	151
0.5587481	-0.50991356	Vita (Passio) XLII martyrum Amoriensium (7 March)	2	0.0032362459546925564	0.9999999999999999	0.0	152
-3.1714635	0.87988937	Vita (Passio) XLII martyrum Amoriensium (7 March)	5	0.0053867282971607165	1.000000000000001	0.0	153
0.7377187	-2.287384	Vita (Passio) XLII martyrum Amoriensium (7 March)	2	0.003299125646329707	1.0000000000000004	0.0	154
-4.2612505	-0.6474696	Vita (Passio) XLII martyrum Amoriensium (7 March)	1	0.0061025916285359656	0.9999999999999993	0.0	155
-3.5522866	5.4840035	Vita (Passio) XLII martyrum Amoriensium (7 March)	5	0.01410687516834637	0.9999999999999982	0.0	156
1.1153164	2.8261123	Vita (Passio) XL martyrum Sebastenorum (9 March)	4	0.005470049233047251	0.9999999999999994	0.0	157
-0.95244986	0.87192357	Vita (Passio) XL martyrum Sebastenorum (9 March)	2	0.0032362459546925572	1.0000000000000002	0.0	158
-1.4453965	1.4412693	Vita (Passio) XL martyrum Sebastenorum (9 March)	5	0.005728918281246007	0.9999999999999977	0.0	159
1.1341614	-2.8585963	Vita (Passio) XL martyrum Sebastenorum (9 March)	3	0.005331561075206966	0.9999999999999946	0.0	160
-1.2559901	1.4813921	Vita (Passio) XL martyrum Sebastenorum (9 March)	5	0.005585604939538187	1.0	0.0	161
-0.12759078	2.8334599	Vita (Passio) XL martyrum Sebastenorum (9 March)	4	0.005734689597191446	1.0	0.0	162
-0.110224225	2.8315845	Vita (Passio) XL martyrum Sebastenorum (9 March)	4	0.005787916091716443	1.0	0.0	163
-0.27740127	1.6054224	Vita (Passio) XL martyrum Sebastenorum (9 March)	2	0.003454906927499129	0.9999999999999978	0.0	164
-3.4170792	5.9079614	Vita (Passio) XL martyrum Sebastenorum (9 March)	5	0.00511256562072251	1.0	0.0	165
1.9986718	0.28183907	Vita (Passio) XL martyrum Sebastenorum (9 March)	2	0.003421889559454343	1.0000000000000027	0.0	166
0.42772228	-0.22295967	Vita (Passio) XL martyrum Sebastenorum (9 March)	2	0.0032362459546925538	0.9999999999999991	0.0	167
1.4258224	1.602243	Vita (Passio) XL martyrum Sebastenorum (9 March)	4	0.00536643044062851	1.0	0.0	168
-1.3971019	1.4962975	Vita (Passio) XL martyrum Sebastenorum (9 March)	5	0.006060522746754838	0.9999999999999999	0.0	169
5.09091	-0.18041536	Vita (Passio) XL martyrum Sebastenorum (9 March)	6	0.004982286063265485	0.9999999999999978	0.0	170
-3.8693871	1.6798263	Vita (Passio) XL martyrum Sebastenorum (9 March)	5	0.008656965420086737	1.0000000000000056	0.0	171
